Date,Hour,AL,AT,BA,BE,BG,CH,CZ,DE,DK,EE,EL,ES,FI,FR,HR,HU,IE,IT,LT,LU,LV,ME,MK,NL,NO,PL,PT,RO,RS,SE,SI,SK,UK,XK
17/04/2015 03:00,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17/04/2015 04:00,4,0.0,0.0,0.0035,0.0,0.0114,0.0,0.0,0.0,0.0,0.015,0.0075,0.0,0.0144,0.0,0.0,0.016,0.0,0.0,0.0166,0.0,0.0148,0.0017,0.0032,0.0,0.0,0.0157,0.0,0.0257,0.0069,0.01,0.0,0.0148,0.0,0.0034
17/04/2015 05:00,5,0.0943,0.0322,0.0596,0.0048,0.1253,0.0186,0.0135,0.0142,0.024,0.0305,0.1064,0.0,0.0193,0.0,0.0212,0.0765,0.0,0.0129,0.0396,0.0057,0.0331,0.077,0.1152,0.007,0.0202,0.0576,0.0,0.1135,0.098,0.0283,0.0111,0.0421,0.0,0.1025
17/04/2015 06:00,6,0.3245,0.0895,0.182,0.0557,0.357,0.0409,0.0406,0.079,0.178,0.0771,0.3376,0.0459,0.0505,0.0493,0.0689,0.2236,0.0223,0.0688,0.0904,0.0739,0.0714,0.2532,0.3477,0.0705,0.0423,0.1367,0.0074,0.3063,0.2951,0.0759,0.0403,0.096,0.0404,0.3224
17/04/2015 07:00,7,0.5407,0.1259,0.3116,0.155,0.5574,0.0601,0.1098,0.1914,0.3906,0.147,0.5378,0.1693,0.107,0.1187,0.1297,0.3867,0.0787,0.1505,0.1426,0.1382,0.1464,0.4261,0.5586,0.2145,0.1311,0.2418,0.1227,0.4815,0.4935,0.1435,0.0403,0.1563,0.1169,0.5309
17/04/2015 08:00,8,0.707,0.1622,0.4178,0.2858,0.7001,0.091,0.1684,0.2787,0.5556,0.2285,0.6861,0.3056,0.1591,0.1843,0.1515,0.483,0.2053,0.2482,0.2155,0.2319,0.236,0.5624,0.7127,0.3282,0.2086,0.3484,0.3239,0.6014,0.684,0.1931,0.0603,0.2171,0.2428,0.7013
17/04/2015 09:00,9,0.8154,0.1804,0.4737,0.4217,0.8161,0.1189,0.2129,0.3175,0.668,0.244,0.8193,0.43,0.1961,0.2452,0.1507,0.5211,0.3538,0.3393,0.2827,0.2765,0.2862,0.6446,0.8109,0.3933,0.2539,0.4206,0.5079,0.6818,0.7968,0.1945,0.0734,0.2128,0.3797,0.8077
17/04/2015 10:00,10,0.8523,0.186,0.5025,0.5485,0.8134,0.1355,0.2777,0.3305,0.6982,0.1868,0.8281,0.4868,0.1902,0.2702,0.1717,0.4993,0.3971,0.3719,0.2893,0.2803,0.2846,0.6774,0.8571,0.4364,0.2798,0.4015,0.5962,0.6979,0.8332,0.1991,0.0665,0.223,0.4537,0.8475
17/04/2015 11:00,11,0.8644,0.1762,0.4767,0.6022,0.8152,0.1625,0.2806,0.3505,0.6857,0.1819,0.8111,0.5038,0.2371,0.2814,0.1891,0.4334,0.4303,0.3742,0.3041,0.3099,0.2778,0.6706,0.8463,0.5128,0.3012,0.3814,0.6674,0.6711,0.7643,0.2266,0.0721,0.2605,0.4807,0.825
17/04/2015 12:00,12,0.7773,0.1734,0.3644,0.6654,0.6788,0.1686,0.255,0.323,0.6508,0.1927,0.7381,0.521,0.2241,0.2827,0.1467,0.3267,0.496,0.3692,0.2802,0.1673,0.2505,0.5708,0.7818,0.5343,0.2813,0.3168,0.7067,0.5739,0.5821,0.2147,0.0637,0.2253,0.4847,0.7137
17/04/2015 13:00,13,0.5938,0.1399,0.2437,0.6528,0.5207,0.1685,0.2738,0.2983,0.574,0.1681,0.6162,0.52,0.1804,0.2647,0.1172,0.1881,0.5049,0.3433,0.1939,0.3328,0.202,0.4187,0.6556,0.5396,0.2417,0.2574,0.7116,0.4565,0.3703,0.1904,0.053,0.1693,0.4491,0.5399
17/04/2015 14:00,14,0.4565,0.0979,0.1354,0.5417,0.323,0.1391,0.2404,0.2436,0.4554,0.1202,0.4369,0.4902,0.1485,0.2314,0.0827,0.0966,0.4683,0.2707,0.1412,0.4935,0.1435,0.296,0.4701,0.4977,0.2026,0.186,0.6649,0.2863,0.1881,0.1374,0.0432,0.1061,0.3858,0.3716
17/04/2015 15:00,15,0.2812,0.0671,0.0657,0.3629,0.1307,0.1326,0.1722,0.202,0.3519,0.0781,0.2249,0.4253,0.0974,0.2025,0.058,0.0561,0.4241,0.2095,0.1004,0.4372,0.0942,0.1734,0.2603,0.4186,0.1564,0.1313,0.5889,0.1314,0.0733,0.1199,0.0424,0.0595,0.3021,0.205
17/04/2015 16:00,16,0.0743,0.0462,0.0295,0.2144,0.0355,0.1062,0.0653,0.1192,0.1989,0.0317,0.0503,0.2906,0.0303,0.1403,0.0366,0.0307,0.2805,0.1021,0.0402,0.2099,0.0381,0.0519,0.0591,0.2704,0.0798,0.0677,0.4613,0.0392,0.0225,0.0668,0.0146,0.0335,0.1854,0.052
17/04/2015 17:00,17,0.0,0.0238,0.0023,0.0785,0.0,0.0501,0.0135,0.0322,0.0505,0.0152,0.0,0.1559,0.0144,0.064,0.0046,0.0149,0.1468,0.0199,0.0149,0.0632,0.0156,0.0011,0.0,0.0931,0.0267,0.0183,0.2552,0.0,0.0,0.0268,0.0039,0.0148,0.0977,0.0
17/04/2015 18:00,18,0.0,0.0,0.0,0.0058,0.0,0.0,0.0,0.0,0.0036,0.0,0.0,0.0458,0.0,0.0245,0.0,0.0,0.0519,0.0,0.0,0.0027,0.0,0.0,0.0,0.0066,0.0149,0.0,0.0785,0.0,0.0,0.0,0.0,0.0,0.0353,0.0
17/04/2015 19:00,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17/04/2015 20:00,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17/04/2015 21:00,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17/04/2015 22:00,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17/04/2015 23:00,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18/04/2015 00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18/04/2015 01:00,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18/04/2015 02:00,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18/04/2015 03:00,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18/04/2015 04:00,4,0.0,0.0,0.0032,0.0,0.0099,0.0,0.0053,0.0,0.0,0.016,0.0071,0.0,0.0193,0.0,0.0,0.0159,0.0,0.0,0.0156,0.0,0.0158,0.0016,0.0027,0.0,0.0,0.0147,0.0,0.0226,0.0065,0.0151,0.0,0.0161,0.0,0.0031
18/04/2015 05:00,5,0.0859,0.0336,0.0323,0.0085,0.0921,0.0216,0.031,0.0194,0.0285,0.0316,0.0796,0.0,0.0518,0.0192,0.0109,0.0365,0.0,0.0199,0.0357,0.0122,0.0357,0.0591,0.0915,0.0134,0.0213,0.0533,0.0,0.073,0.0536,0.043,0.0108,0.0533,0.0,0.077
18/04/2015 06:00,6,0.3106,0.1035,0.1001,0.1023,0.2794,0.0924,0.1224,0.1314,0.1746,0.116,0.2584,0.0468,0.1507,0.0642,0.0347,0.0966,0.025,0.1088,0.0867,0.1189,0.0894,0.2054,0.2905,0.1188,0.0444,0.1216,0.0098,0.1458,0.1655,0.1538,0.0271,0.1393,0.0454,0.2555
18/04/2015 07:00,7,0.5156,0.1734,0.169,0.3167,0.4741,0.2123,0.2206,0.319,0.3791,0.2654,0.4407,0.1822,0.2285,0.209,0.0591,0.1839,0.0982,0.2513,0.1652,0.3433,0.1983,0.3423,0.5179,0.3273,0.1189,0.1777,0.1325,0.2628,0.2789,0.305,0.0423,0.2548,0.1534,0.4375
18/04/2015 08:00,8,0.6523,0.2336,0.2106,0.5257,0.6041,0.3346,0.3687,0.4445,0.5338,0.3725,0.6057,0.3435,0.2702,0.3682,0.09,0.2755,0.2644,0.4207,0.2461,0.5451,0.3131,0.4314,0.7052,0.5213,0.2227,0.2002,0.346,0.3678,0.3312,0.4421,0.0407,0.3355,0.3464,0.5629
18/04/2015 09:00,9,0.7897,0.2601,0.2036,0.6525,0.6575,0.4078,0.4122,0.4703,0.652,0.3934,0.723,0.4934,0.2677,0.4889,0.1066,0.3202,0.4424,0.5302,0.2951,0.6061,0.3436,0.4967,0.8166,0.6517,0.3066,0.1952,0.4785,0.3537,0.3007,0.5092,0.052,0.4061,0.5211,0.6356
18/04/2015 10:00,10,0.8742,0.2713,0.177,0.7445,0.6056,0.4242,0.3208,0.4628,0.7314,0.3801,0.808,0.5618,0.2201,0.5482,0.1127,0.3481,0.5903,0.5396,0.2711,0.7467,0.2167,0.5256,0.8702,0.6888,0.3972,0.1772,0.5251,0.2666,0.2414,0.5183,0.0571,0.4754,0.6334,0.6619
18/04/2015 11:00,11,0.8737,0.3147,0.1796,0.784,0.5158,0.4499,0.2946,0.5036,0.7458,0.4257,0.7934,0.5767,0.2016,0.5815,0.1136,0.3444,0.684,0.5351,0.2273,0.8098,0.1791,0.5266,0.8634,0.7262,0.4529,0.2136,0.6012,0.2556,0.2455,0.465,0.0634,0.49,0.712,0.6609
18/04/2015 12:00,12,0.8112,0.3594,0.1426,0.7965,0.3833,0.4497,0.2777,0.526,0.6965,0.4006,0.7087,0.5754,0.1649,0.593,0.0743,0.3244,0.7585,0.4627,0.1776,0.8169,0.1716,0.4769,0.7923,0.731,0.4273,0.2213,0.6404,0.224,0.2108,0.4135,0.0663,0.4635,0.73,0.6048
18/04/2015 13:00,13,0.6879,0.351,0.1244,0.7524,0.2838,0.4626,0.2429,0.5038,0.6207,0.3201,0.6057,0.5482,0.1297,0.57,0.0654,0.3011,0.762,0.382,0.1462,0.7462,0.152,0.4062,0.6594,0.6864,0.3522,0.2164,0.6502,0.1686,0.1835,0.325,0.1,0.4285,0.7026,0.5102
18/04/2015 14:00,14,0.5118,0.3161,0.0987,0.6494,0.1561,0.4443,0.2008,0.4453,0.5191,0.2127,0.4306,0.4768,0.0592,0.513,0.0537,0.2651,0.702,0.2773,0.1075,0.6481,0.1004,0.3052,0.4795,0.5948,0.234,0.1761,0.6257,0.1227,0.1436,0.235,0.1096,0.3747,0.6326,0.3783
18/04/2015 15:00,15,0.2907,0.2531,0.0667,0.5128,0.0859,0.3819,0.1829,0.3556,0.3745,0.1055,0.2191,0.3953,0.0431,0.418,0.0538,0.1996,0.6013,0.2035,0.0846,0.502,0.0855,0.1787,0.2611,0.4811,0.0967,0.1385,0.5815,0.0843,0.0796,0.1273,0.101,0.2693,0.5309,0.2105
18/04/2015 16:00,16,0.0746,0.1399,0.0385,0.3079,0.0275,0.2336,0.1011,0.191,0.1961,0.0309,0.0507,0.2759,0.0214,0.2674,0.0467,0.0935,0.4389,0.0951,0.0377,0.2887,0.0379,0.0566,0.0598,0.2864,0.039,0.073,0.4588,0.0422,0.0303,0.056,0.0419,0.1111,0.3533,0.0549
18/04/2015 17:00,17,0.0,0.0378,0.0033,0.1064,0.0,0.0728,0.0184,0.0408,0.0458,0.0151,0.0,0.1561,0.0144,0.0945,0.0067,0.0196,0.2361,0.0188,0.0152,0.0875,0.0162,0.0017,0.0,0.0957,0.0223,0.0194,0.2576,0.0,0.0,0.0276,0.0111,0.0212,0.151,0.0
18/04/2015 18:00,18,0.0,0.0,0.0,0.0088,0.0,0.0,0.0,0.0,0.0031,0.0,0.0,0.0459,0.0,0.0248,0.0,0.0,0.0703,0.0,0.0,0.0046,0.0,0.0,0.0,0.0072,0.0149,0.0,0.081,0.0,0.0,0.0,0.0,0.0,0.0403,0.0
18/04/2015 19:00,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18/04/2015 20:00,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18/04/2015 21:00,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18/04/2015 22:00,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18/04/2015 23:00,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19/04/2015 00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19/04/2015 01:00,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19/04/2015 02:00,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19/04/2015 03:00,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19/04/2015 04:00,4,0.0016,0.0,0.0046,0.0,0.0063,0.0,0.0053,0.0,0.0,0.0187,0.008,0.0,0.0158,0.0,0.0,0.0189,0.0,0.0,0.0157,0.0,0.016,0.0031,0.0037,0.0,0.0,0.015,0.0,0.0256,0.0092,0.016,0.0,0.0181,0.0,0.0048
19/04/2015 05:00,5,0.0959,0.0531,0.0837,0.0095,0.0282,0.0272,0.0513,0.0201,0.026,0.0504,0.0947,0.0,0.02,0.0205,0.0497,0.1054,0.0,0.0182,0.0352,0.0141,0.0396,0.0898,0.099,0.0094,0.0206,0.0566,0.0,0.1162,0.1176,0.0368,0.0387,0.0859,0.0,0.1042
19/04/2015 06:00,6,0.2876,0.2196,0.2707,0.1006,0.0688,0.1355,0.2651,0.1306,0.1633,0.1468,0.2844,0.0509,0.0401,0.0635,0.1878,0.3159,0.0265,0.0926,0.0937,0.1215,0.1459,0.2792,0.2676,0.0755,0.0384,0.1652,0.0098,0.2926,0.3536,0.1012,0.1529,0.2354,0.0424,0.3029
19/04/2015 07:00,7,0.4788,0.414,0.4946,0.2736,0.1554,0.3145,0.4635,0.3152,0.3474,0.1874,0.4423,0.1891,0.0511,0.205,0.4158,0.4944,0.099,0.2106,0.1775,0.3365,0.3142,0.4867,0.4167,0.1997,0.0967,0.3137,0.1423,0.4627,0.5733,0.196,0.3567,0.4044,0.107,0.4896
19/04/2015 08:00,8,0.6203,0.5483,0.6709,0.4635,0.2589,0.44,0.5806,0.465,0.5236,0.2043,0.5605,0.3345,0.0722,0.3609,0.6113,0.6103,0.2586,0.3386,0.2315,0.5367,0.4479,0.6456,0.4963,0.3324,0.2011,0.3922,0.3852,0.5273,0.7306,0.2829,0.559,0.4612,0.1941,0.6157
19/04/2015 09:00,9,0.6671,0.628,0.7359,0.6096,0.3322,0.502,0.6725,0.5594,0.669,0.1904,0.6091,0.4586,0.1173,0.4712,0.6771,0.5838,0.4393,0.4623,0.2639,0.6698,0.4286,0.7015,0.4891,0.433,0.2839,0.3926,0.5791,0.5446,0.7948,0.3699,0.6384,0.4474,0.2529,0.6503
19/04/2015 10:00,10,0.6011,0.6769,0.705,0.7133,0.3845,0.5423,0.7654,0.6268,0.7462,0.1344,0.5814,0.5258,0.1971,0.5252,0.669,0.4762,0.5918,0.5389,0.2633,0.7566,0.381,0.653,0.4248,0.5248,0.3595,0.325,0.6723,0.5118,0.741,0.4232,0.6416,0.4975,0.2635,0.5889
19/04/2015 11:00,11,0.4183,0.6825,0.6616,0.7717,0.4584,0.5912,0.7625,0.6363,0.7769,0.1448,0.4738,0.5729,0.3058,0.5575,0.6705,0.4758,0.6797,0.5692,0.2768,0.8065,0.2643,0.54,0.2868,0.5894,0.4123,0.3109,0.7435,0.499,0.6528,0.4923,0.6712,0.5423,0.2953,0.4526
19/04/2015 12:00,12,0.1925,0.6797,0.6085,0.7605,0.4523,0.579,0.6967,0.6314,0.7495,0.1718,0.3573,0.5871,0.2479,0.5554,0.6668,0.487,0.7114,0.5563,0.2016,0.7963,0.1547,0.4005,0.2257,0.64,0.4186,0.2908,0.7974,0.4666,0.5503,0.4812,0.6997,0.5102,0.3297,0.3228
19/04/2015 13:00,13,0.2685,0.6294,0.5441,0.7061,0.4051,0.537,0.6038,0.5824,0.6611,0.1431,0.2191,0.5726,0.1896,0.5219,0.628,0.4556,0.6728,0.4819,0.1257,0.7304,0.1156,0.4063,0.178,0.6349,0.3969,0.254,0.8195,0.3886,0.4603,0.4226,0.6576,0.4471,0.3648,0.3023
19/04/2015 14:00,14,0.3191,0.5203,0.4258,0.6205,0.313,0.4727,0.5022,0.503,0.5191,0.0846,0.1449,0.5269,0.124,0.458,0.5106,0.3691,0.6006,0.3492,0.0845,0.624,0.0874,0.3724,0.1244,0.5785,0.3301,0.1821,0.7705,0.2927,0.341,0.3446,0.5458,0.3683,0.3362,0.2615
19/04/2015 15:00,15,0.2335,0.3888,0.2577,0.4968,0.173,0.4085,0.3319,0.3843,0.3772,0.0644,0.0855,0.4569,0.0715,0.3689,0.3072,0.2647,0.5062,0.2366,0.0526,0.4823,0.0528,0.2456,0.0626,0.4816,0.2333,0.1296,0.6944,0.1735,0.2081,0.2454,0.3419,0.2593,0.2868,0.1681
19/04/2015 16:00,16,0.0644,0.1846,0.0795,0.2997,0.0379,0.2419,0.1422,0.2017,0.2073,0.031,0.0373,0.315,0.0287,0.2407,0.0999,0.1116,0.3472,0.1151,0.0318,0.2781,0.0314,0.0719,0.0213,0.2884,0.1031,0.0678,0.5496,0.0554,0.0591,0.1006,0.1243,0.1049,0.1997,0.0483
19/04/2015 17:00,17,0.0,0.0392,0.0056,0.1064,0.0,0.0734,0.0189,0.0413,0.0586,0.0149,0.0,0.1829,0.0161,0.0957,0.0113,0.021,0.168,0.0216,0.016,0.0876,0.017,0.0028,0.0,0.0976,0.0278,0.0194,0.3214,0.0,0.0,0.0279,0.011,0.0223,0.1085,0.0
19/04/2015 18:00,18,0.0,0.0,0.0,0.0092,0.0,0.0,0.0,0.0,0.0043,0.0,0.0,0.051,0.0,0.0252,0.0,0.0,0.0554,0.0,0.0,0.0051,0.0,0.0,0.0,0.0085,0.0156,0.0,0.0834,0.0,0.0,0.0,0.0,0.0,0.0378,0.0
19/04/2015 19:00,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19/04/2015 20:00,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19/04/2015 21:00,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19/04/2015 22:00,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19/04/2015 23:00,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20/04/2015 00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20/04/2015 01:00,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20/04/2015 02:00,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20/04/2015 03:00,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20/04/2015 04:00,4,0.0007,0.0,0.0066,0.0,0.0242,0.0,0.0058,0.0,0.0021,0.0212,0.0075,0.0,0.0185,0.0,0.0,0.0196,0.0,0.0,0.0241,0.0,0.0208,0.0036,0.0015,0.0,0.0096,0.0176,0.0,0.0311,0.0131,0.0171,0.0,0.0193,0.0,0.0051
20/04/2015 05:00,5,0.0703,0.0573,0.0953,0.0105,0.1436,0.0307,0.0469,0.0221,0.0299,0.0641,0.0612,0.0,0.0785,0.021,0.0507,0.1054,0.0,0.0226,0.0863,0.0142,0.0634,0.0828,0.0205,0.0151,0.0217,0.0629,0.0,0.1361,0.1398,0.0416,0.0409,0.0834,0.0,0.0769
20/04/2015 06:00,6,0.2021,0.235,0.2849,0.103,0.3818,0.1607,0.2443,0.1497,0.1832,0.1949,0.1705,0.0519,0.2309,0.0685,0.2041,0.3192,0.0241,0.1468,0.181,0.1104,0.1738,0.2435,0.0726,0.1209,0.0647,0.1751,0.0123,0.3042,0.3656,0.1386,0.1878,0.23,0.0477,0.2134
20/04/2015 07:00,7,0.3891,0.4182,0.506,0.2946,0.5865,0.3887,0.4485,0.3459,0.3768,0.3458,0.3318,0.2159,0.388,0.2394,0.4367,0.4944,0.0772,0.3337,0.2946,0.2872,0.2932,0.4475,0.1821,0.3161,0.1828,0.3636,0.1497,0.4414,0.5752,0.2944,0.4217,0.3827,0.153,0.3821
20/04/2015 08:00,8,0.5472,0.5483,0.6556,0.473,0.7292,0.5248,0.6125,0.4938,0.5259,0.406,0.4294,0.4254,0.4417,0.4032,0.6087,0.6018,0.2169,0.5269,0.3982,0.4686,0.3706,0.6014,0.3169,0.5127,0.3003,0.5268,0.4049,0.5027,0.7024,0.42,0.5961,0.4629,0.3201,0.5222
20/04/2015 09:00,9,0.6448,0.6434,0.6983,0.6056,0.8085,0.6373,0.6967,0.5951,0.6539,0.4079,0.5286,0.5777,0.4521,0.508,0.7076,0.6552,0.412,0.6281,0.4304,0.5917,0.416,0.6715,0.4638,0.6377,0.3778,0.6089,0.6232,0.4972,0.6889,0.5029,0.6983,0.5187,0.4628,0.5992
20/04/2015 10:00,10,0.7062,0.6797,0.6631,0.7017,0.8117,0.7042,0.7523,0.6436,0.7284,0.3442,0.5655,0.6668,0.4181,0.5694,0.7232,0.6768,0.4962,0.6779,0.3576,0.6845,0.412,0.6846,0.5835,0.7343,0.4192,0.5853,0.7533,0.4556,0.6029,0.5501,0.724,0.5464,0.5794,0.6309
20/04/2015 11:00,11,0.7218,0.6839,0.6414,0.7653,0.7843,0.6962,0.7228,0.6648,0.7603,0.3369,0.5927,0.716,0.4328,0.6089,0.7309,0.6688,0.4926,0.6882,0.3471,0.7884,0.4185,0.6816,0.6955,0.7832,0.4318,0.5683,0.8293,0.4115,0.5519,0.5587,0.7356,0.5375,0.6519,0.6564
20/04/2015 12:00,12,0.6843,0.6839,0.5857,0.7813,0.6579,0.7027,0.6778,0.6524,0.7304,0.2698,0.5563,0.7208,0.3913,0.6082,0.7111,0.6107,0.5097,0.6726,0.3182,0.7841,0.374,0.635,0.7109,0.7765,0.4177,0.5291,0.8539,0.3397,0.4603,0.5507,0.7085,0.4833,0.6995,0.6185
